"Page_Index","Order_in_Page","Title","Year","Authors","Publication_Info","Abstract","Link","DOI","Citations","Scholar_Link"
"6","6","Identifying and managing care for children with autism spectrum disorders in general practice: a systematic review and narrative synthesis","2020","B Coughlan, R Duschinsky… - Health & Social Care …, 2020","Wiley Online Library","… to as autism) in children. In this review, we explored what GPs know about autism and the 
factors that influence their ability to identify and manage care for their patients with autism in …","https://onlinelibrary.wiley.com/doi/abs/10.1111/hsc.13098","10.1111/hsc.13098","37.0","https://onlinelibrary.wiley.com/doi/abs/10.1111/hsc.13098"
"6","7","Understanding Down Syndrome: Global Perspectives, Advances, and Challenges in the Context of Bangladesh","2025","R Ahmed, MTR Tamim - THRIVE Health Science Journal, 2025","journals.balaipublikasi.id","… with DS globally and within Bangladesh. Down Syndrome (… Despite these breakthroughs, 
Bangladesh continues to face … in resources and awareness in Bangladesh. These findings …","https://journals.balaipublikasi.id/index.php/thrive/article/view/316","","3.0","https://journals.balaipublikasi.id/index.php/thrive/article/view/316"
"6","8","Zinc ion dyshomeostasis in autism spectrum disorder","2025","A Ahmadani, M Kittana, F Al-Marzooq… - Nutrition Research …, 2025","cambridge.org","… Noteworthily, a comprehensive genetic database is offered by the Simons Foundation 
Autism Research Initiative (SFARI)(77). This database is an invaluable resource for autism …","https://www.cambridge.org/core/journals/nutrition-research-reviews/article/zinc-ion-dyshomeostasis-in-autism-spectrum-disorder/8C0A88781C6D8AA31EC662D01CD5BFB5","","1.0","https://www.cambridge.org/core/journals/nutrition-research-reviews/article/zinc-ion-dyshomeostasis-in-autism-spectrum-disorder/8C0A88781C6D8AA31EC662D01CD5BFB5"
"6","9","Caregiver Burden in Asian Children with Autism Spectrum Disorder (ASD): Role of Family Therapy","2025","V Sharma, RK Suri, GK Suri, J Singh - International Journal of …, 2025","Taylor & Francis","Family therapy is a form of psychotherapy which focuses on the whole family as a unit and 
advocates nurturing interpersonal interactions to affect change and development. Autism …","https://www.tandfonline.com/doi/abs/10.1080/2692398X.2025.2481333","10.1080/2692398X.2025.2481333","1.0","https://www.tandfonline.com/doi/abs/10.1080/2692398X.2025.2481333"
"6","10","Virtual reality technology as an educational and intervention tool for children with autism spectrum disorder: current perspectives and future directions","2022","M Zhang, H Ding, M Naumceska, Y Zhang - Behavioral Sciences, 2022","mdpi.com","… The worldwide rising trend of autism spectrum disorder (ASD) calls for innovative and … , as 
well as disputes over the application of VR to autism research and therapy, are discussed, and …","https://www.mdpi.com/2076-328X/12/5/138","","233.0","https://www.mdpi.com/2076-328X/12/5/138"
"7","1","Autism spectrum and other neurodevelopmental disorders in children of immigrants: a brief review of current evidence and implications for clinical practice","2021","H Schmengler, D Cohen, S Tordjman… - Frontiers in …, 2021","frontiersin.org","… In this brief review, we provide an overview about what is currently known about the 
epidemiology and risk factors of neurodevelopmental disorders, paying special attention to autism …","https://www.frontiersin.org/journals/psychiatry/articles/10.3389/fpsyt.2021.566368/full","10.3389/fpsyt.2021.566368/full","53.0","https://www.frontiersin.org/journals/psychiatry/articles/10.3389/fpsyt.2021.566368/full"
"7","2","Diagnosis‐based hybridization of multimedical tests and sociodemographic characteristics of autism spectrum disorder using artificial intelligence and machine …","2022","ME Alqaysi, AS Albahri… - International Journal of …, 2022","Wiley Online Library","Autism spectrum disorder (ASD) is a complex … It is challenging to discover autism in the early 
stages of life, which … the highest predictive results for autism spectrum disorder. This study is …","https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/3551528","10.1155/2022/3551528","46.0","https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/3551528"
"7","3","Modifiable Nutritional Biomarkers in Autism Spectrum Disorder: A Systematic Review and Meta-Analysis of Vitamin D, B12, and Homocysteine Exposure …","2025","OE Avram, EA Bratu, C Curis, LA Moroianu… - International journal of …, 2025","mdpi.com","… aged 0–18 years with a formal Autism Spectrum Disorder (ASD) diagnosis or prenatal … 
with approximately two-fold increased odds of Autism Spectrum Disorder (ASD) in offspring (…","https://www.mdpi.com/1422-0067/26/9/4410","","1.0","https://www.mdpi.com/1422-0067/26/9/4410"
"7","4","Dietary approaches and nutritional complexities of autism spectrum disorder","2022","AMR Ahmad, A Intikhab, J Abid… - International Journal of …, 2022","journals.lww.com","… Autism spectrum disorder (ASD) is a broad term which refers to complex … -related autism 
with schizophrenia.[ 3 ] Leo Kanner back in 1943 at Johns Hopkins University defined autism as …","https://journals.lww.com/ijnp/fulltext/2022/12040/dietary_approaches_and_nutritional_complexities_of.1.aspx","","6.0","https://journals.lww.com/ijnp/fulltext/2022/12040/dietary_approaches_and_nutritional_complexities_of.1.aspx"
"7","5","Bruxism management in individuals with autism spectrum disorder and down syndrome–A systematic review","2024","AJ Khan, T Afrose, FA Nuha, MA Islam… - Special Care in …, 2024","Wiley Online Library","… bruxism treatment plan given by an autism expert. The review discussed about current 
neurobiological understanding of bruxism in people with autism that revealed a non-invasive, …","https://onlinelibrary.wiley.com/doi/abs/10.1111/scd.12931","10.1111/scd.12931","2.0","https://onlinelibrary.wiley.com/doi/abs/10.1111/scd.12931"
"7","6","Sleep in children with autism spectrum disorder: a narrative review and systematic update","2022","AJ Schwichtenberg, A Janis, A Lindsay, H Desai… - Current sleep medicine …, 2022","Springer","Purpose of Review Sleep problems are a common comorbidity for children with autism spectrum 
disorder (ASD), and research in this area has a relatively long history. Within this review…","https://link.springer.com/article/10.1007/s40675-022-00234-5","10.1007/s40675-022-00234-5","42.0","https://link.springer.com/article/10.1007/s40675-022-00234-5"
"7","7","Unraveling the spectrum: a comprehensive review of autism Spectrum disorder in India","2024","P Uke, S Gaikwad, K Vagha, S Wandile - Cureus, 2024","cureus.com","… It also helps to classify autism according to severity, with scores of 20 to 35 denoting nonautism, 
36 to 43 denoting mild to moderate autism, and 44 and higher denoting severe autism […","https://www.cureus.com/articles/227568-unraveling-the-spectrum-a-comprehensive-review-of-autism-spectrum-disorder-in-india.pdf","","5.0","https://www.cureus.com/articles/227568-unraveling-the-spectrum-a-comprehensive-review-of-autism-spectrum-disorder-in-india.pdf"
"7","8","Pre-school teachers' knowledge, belief, identification skills, and self-efficacy in identifying autism spectrum disorder (ASD): A conceptual framework to identify …","2020","S Taresh, NA Ahmad, S Roslan, AM Ma'rof, S Zaid - Brain sciences, 2020","mdpi.com","… This study attempts to explore how preschool teachers can acquire the ability to identify 
children with autism and refer those suspected with ASD to specialists while working with the …","https://www.mdpi.com/2076-3425/10/3/165","","50.0","https://www.mdpi.com/2076-3425/10/3/165"
"7","9","The role of intelligent technologies in early detection of autism spectrum disorder (asd): A scoping review","2022","M Kohli, AK Kar, S Sinha - IEEE Access, 2022","ieeexplore.ieee.org","Background: Two-year delay is reported between the first developmental concern raised by 
the parents and the diagnosis of ASD (Autism Spectrum Disorder), delaying the start of early …","https://ieeexplore.ieee.org/abstract/document/9899389/","","38.0","https://ieeexplore.ieee.org/abstract/document/9899389/"
"7","10","East Asian American parents of children with autism: A scoping review","2021","I Kim, Y Wang, S Dababnah, G Betz - Review Journal of Autism and …, 2021","Springer","… early child educators, indicated that Korean parents of child with autism tried to not disclose 
their child with autism due to their community’s discomfort with autism (Kang-Yi et al. 2018). …","https://link.springer.com/article/10.1007/s40489-020-00221-y","10.1007/s40489-020-00221-y","37.0","https://link.springer.com/article/10.1007/s40489-020-00221-y"
"8","1","Responding to autism in low and middle income countries (LMIC): What to do and what not to do","2022","R McConkey - Brain sciences, 2022","mdpi.com","… Rather we must learn how to apply the available knowledge about autism into low-resourced 
settings and with differing cultures so that all the world’s children with autism—the vast …","https://www.mdpi.com/2076-3425/12/11/1475","","23.0","https://www.mdpi.com/2076-3425/12/11/1475"
"8","2","Role of gastrointestinal health in managing children with autism spectrum disorder","2023","M Al-Beltagi, NK Saeed, AS Bediwy… - World journal of …, 2023","pmc.ncbi.nlm.nih.gov","… Children with autism spectrum disorders (ASD) or autism are more prone to gastrointestinal 
(… Diagnosing autism is typically done through genetic, neurological, functional, and …","https://pmc.ncbi.nlm.nih.gov/articles/PMC10518744/","","64.0","https://pmc.ncbi.nlm.nih.gov/articles/PMC10518744/"
"8","3","Determinants of technological interventions for children with autism-a systematic review","2024","N Hasan, MJ Nene - Journal of Educational Computing …, 2024","journals.sagepub.com","… the children with Autism. Thereby, the constituent of this study is to explore the underlying 
technologies to upskill the children with Autism to analyze the following four determinants: …","https://journals.sagepub.com/doi/abs/10.1177/07356331231200701","10.1177/07356331231200701","6.0","https://journals.sagepub.com/doi/abs/10.1177/07356331231200701"
"8","4","Situation analysis of rehabilitation services for persons with disabilities in Bangladesh: identifying service gaps and scopes for improvement","2022","MH Al Imam, I Jahan, MC Das, M Muhit… - Disability and …, 2022","Taylor & Francis","… of rehabilitation services for persons with disabilities (PwDs) in Bangladesh is mostly 
unknown. We assessed the current situation of rehabilitation services for PwDs in Bangladesh. …","https://www.tandfonline.com/doi/abs/10.1080/09638288.2021.1939799","10.1080/09638288.2021.1939799","58.0","https://www.tandfonline.com/doi/abs/10.1080/09638288.2021.1939799"
"8","5","Summarizing recent developments on autism spectrum disorder detection and classification through machine learning and deep learning techniques","2025","M Ahmed, S Hussain, F Ali, AK Gárate-Escamilla… - Applied Sciences, 2025","mdpi.com","Autism Spectrum Disorder (ASD) encompasses various neurological disorders with 
symptoms varying by age, development, genetics, and other factors. Core symptoms include …","https://www.mdpi.com/2076-3417/15/14/8056","","2.0","https://www.mdpi.com/2076-3417/15/14/8056"
"8","6","Tools for early screening of autism spectrum disorders in primary health care–a scoping review","2022","M Sobieski, A Sobieska, M Sekułowicz… - BMC Primary …, 2022","Springer","… of the autism spectrum phenotype in the population [11]. … to identify 26 different autism spectrum 
disorder screening … the availability of the Checklist for Autism Spectrum Disorder (CASD) …","https://link.springer.com/article/10.1186/s12875-022-01645-7","10.1186/s12875-022-01645-7","39.0","https://link.springer.com/article/10.1186/s12875-022-01645-7"
